Arresting Agency,Criminality,Area of Responsibility (AOR),Country of Citizenship,Fiscal Year,Fiscal Quarter,Fiscal Month,Month-Year,Removals
ICE,Pending Criminal Charges,Chicago,MEXICO,2021,2,5,Feb 2021,14
ICE,Pending Criminal Charges,Chicago,MEXICO,2021,2,6,Mar 2021,12
ICE,Pending Criminal Charges,Chicago,MEXICO,2021,3,8,May 2021,12
ICE,Pending Criminal Charges,Chicago,MEXICO,2021,3,9,Jun 2021,18
ICE,Pending Criminal Charges,Chicago,MEXICO,2021,4,10,Jul 2021,12
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,1,1,Oct 2021,15
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,1,3,Dec 2021,13
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,2,6,Mar 2022,13
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,3,7,Apr 2022,15
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,3,8,May 2022,14
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,3,9,Jun 2022,13
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,4,10,Jul 2022,15
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,4,11,Aug 2022,13
ICE,Pending Criminal Charges,Chicago,MEXICO,2022,4,12,Sep 2022,28
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,1,1,Oct 2022,17
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,1,2,Nov 2022,13
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,1,3,Dec 2022,10
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,2,4,Jan 2023,16
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,2,5,Feb 2023,22
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,2,6,Mar 2023,21
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,3,7,Apr 2023,11
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,3,8,May 2023,17
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,3,9,Jun 2023,22
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,4,10,Jul 2023,23
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,4,11,Aug 2023,17
ICE,Pending Criminal Charges,Chicago,MEXICO,2023,4,12,Sep 2023,14
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,1,1,Oct 2023,12
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,1,2,Nov 2023,18
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,1,3,Dec 2023,12
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,2,4,Jan 2024,13
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,2,5,Feb 2024,13
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,2,6,Mar 2024,23
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,3,7,Apr 2024,14
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,3,8,May 2024,25
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,3,9,Jun 2024,14
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,4,10,Jul 2024,22
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,4,11,Aug 2024,21
ICE,Pending Criminal Charges,Chicago,MEXICO,2024,4,12,Sep 2024,21
ICE,Pending Criminal Charges,Chicago,MEXICO,2025,1,1,Oct 2024,19
ICE,Pending Criminal Charges,Chicago,MEXICO,2025,1,2,Nov 2024,29
ICE,Pending Criminal Charges,Chicago,MEXICO,2025,1,3,Dec 2024,24
ICE,Pending Criminal Charges,Dallas,EL SALVADOR,2022,4,12,Sep 2022,10
ICE,Pending Criminal Charges,Dallas,EL SALVADOR,2023,4,11,Aug 2023,10
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2021,1,1,Oct 2020,18
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2021,1,2,Nov 2020,12
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2021,1,3,Dec 2020,10
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2021,2,4,Jan 2021,14
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2023,3,8,May 2023,11
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2023,4,10,Jul 2023,15
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,2,4,Jan 2024,11
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,2,6,Mar 2024,12
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,3,7,Apr 2024,14
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,3,8,May 2024,11
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,3,9,Jun 2024,16
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,4,10,Jul 2024,14
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,4,11,Aug 2024,14
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2024,4,12,Sep 2024,11
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2025,1,1,Oct 2024,13
ICE,Pending Criminal Charges,Dallas,GUATEMALA,2025,1,2,Nov 2024,10
ICE,Pending Criminal Charges,Dallas,HONDURAS,2022,4,12,Sep 2022,14
ICE,Pending Criminal Charges,Dallas,HONDURAS,2023,1,1,Oct 2022,13
ICE,Pending Criminal Charges,Dallas,HONDURAS,2023,3,8,May 2023,18
ICE,Pending Criminal Charges,Dallas,HONDURAS,2023,3,9,Jun 2023,12
ICE,Pending Criminal Charges,Dallas,HONDURAS,2023,4,11,Aug 2023,13
ICE,Pending Criminal Charges,Dallas,HONDURAS,2023,4,12,Sep 2023,19
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,1,1,Oct 2023,17
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,1,2,Nov 2023,10
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,1,3,Dec 2023,10
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,2,4,Jan 2024,14
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,2,5,Feb 2024,17
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,2,6,Mar 2024,20
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,3,8,May 2024,24
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,3,9,Jun 2024,14
ICE,Pending Criminal Charges,Dallas,HONDURAS,2024,4,11,Aug 2024,20
ICE,Pending Criminal Charges,Dallas,HONDURAS,2025,1,1,Oct 2024,22
ICE,Pending Criminal Charges,Dallas,HONDURAS,2025,1,2,Nov 2024,14
ICE,Pending Criminal Charges,Dallas,MEXICO,2021,1,1,Oct 2020,73
ICE,Pending Criminal Charges,Dallas,MEXICO,2021,1,2,Nov 2020,86
ICE,Pending Criminal Charges,Dallas,MEXICO,2021,1,3,Dec 2020,99
ICE,Pending Criminal Charges,Dallas,MEXICO,2021,2,4,Jan 2021,66
ICE,Pending Criminal Charges,Dallas,MEXICO,2021,2,5,Feb 2021,13
ICE,Pending Criminal Charges,Dallas,MEXICO,2021,4,11,Aug 2021,11
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,1,2,Nov 2021,15
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,1,3,Dec 2021,16
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,2,4,Jan 2022,11
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,2,5,Feb 2022,17
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,2,6,Mar 2022,27
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,3,7,Apr 2022,15
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,3,8,May 2022,29
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,3,9,Jun 2022,38
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,4,10,Jul 2022,58
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,4,11,Aug 2022,88
ICE,Pending Criminal Charges,Dallas,MEXICO,2022,4,12,Sep 2022,108
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,1,1,Oct 2022,112
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,1,2,Nov 2022,82
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,1,3,Dec 2022,56
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,2,4,Jan 2023,58
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,2,5,Feb 2023,57
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,2,6,Mar 2023,66
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,3,7,Apr 2023,74
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,3,8,May 2023,80
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,3,9,Jun 2023,89
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,4,10,Jul 2023,110
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,4,11,Aug 2023,73
ICE,Pending Criminal Charges,Dallas,MEXICO,2023,4,12,Sep 2023,81
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,1,1,Oct 2023,79
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,1,2,Nov 2023,65
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,1,3,Dec 2023,72
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,2,4,Jan 2024,59
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,2,5,Feb 2024,57
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,2,6,Mar 2024,81
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,3,7,Apr 2024,85
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,3,8,May 2024,105
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,3,9,Jun 2024,63
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,4,10,Jul 2024,132
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,4,11,Aug 2024,106
ICE,Pending Criminal Charges,Dallas,MEXICO,2024,4,12,Sep 2024,99
ICE,Pending Criminal Charges,Dallas,MEXICO,2025,1,1,Oct 2024,105
ICE,Pending Criminal Charges,Dallas,MEXICO,2025,1,2,Nov 2024,97
ICE,Pending Criminal Charges,Dallas,MEXICO,2025,1,3,Dec 2024,97
ICE,Pending Criminal Charges,Denver,MEXICO,2023,2,6,Mar 2023,10
ICE,Pending Criminal Charges,Denver,MEXICO,2023,3,9,Jun 2023,11
ICE,Pending Criminal Charges,Denver,MEXICO,2024,3,8,May 2024,11
ICE,Pending Criminal Charges,Denver,MEXICO,2025,1,3,Dec 2024,12
ICE,Pending Criminal Charges,Detroit,MEXICO,2021,1,1,Oct 2020,14
ICE,Pending Criminal Charges,Detroit,MEXICO,2021,1,2,Nov 2020,10
ICE,Pending Criminal Charges,Detroit,MEXICO,2021,1,3,Dec 2020,12
ICE,Pending Criminal Charges,Detroit,MEXICO,2024,1,1,Oct 2023,10
ICE,Pending Criminal Charges,Detroit,MEXICO,2024,1,3,Dec 2023,10
ICE,Pending Criminal Charges,Detroit,MEXICO,2024,2,4,Jan 2024,10
ICE,Pending Criminal Charges,Detroit,MEXICO,2024,3,7,Apr 2024,11
ICE,Pending Criminal Charges,Detroit,MEXICO,2024,4,10,Jul 2024,14
ICE,Pending Criminal Charges,Detroit,MEXICO,2024,4,11,Aug 2024,13
ICE,Pending Criminal Charges,Detroit,MEXICO,2024,4,12,Sep 2024,14
ICE,Pending Criminal Charges,Detroit,MEXICO,2025,1,1,Oct 2024,10
ICE,Pending Criminal Charges,Detroit,MEXICO,2025,1,2,Nov 2024,10
ICE,Pending Criminal Charges,El Paso,MEXICO,2021,1,1,Oct 2020,12
ICE,Pending Criminal Charges,El Paso,MEXICO,2021,1,2,Nov 2020,10
ICE,Pending Criminal Charges,El Paso,MEXICO,2021,2,4,Jan 2021,11
ICE,Pending Criminal Charges,El Paso,MEXICO,2022,4,11,Aug 2022,11
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,1,2,Nov 2022,14
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,1,3,Dec 2022,13
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,2,4,Jan 2023,11
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,2,5,Feb 2023,20
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,2,6,Mar 2023,16
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,3,7,Apr 2023,16
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,3,8,May 2023,18
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,3,9,Jun 2023,22
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,4,10,Jul 2023,20
ICE,Pending Criminal Charges,El Paso,MEXICO,2023,4,11,Aug 2023,12
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,1,1,Oct 2023,11
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,1,2,Nov 2023,17
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,2,4,Jan 2024,12
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,2,5,Feb 2024,16
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,2,6,Mar 2024,16
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,3,7,Apr 2024,16
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,3,8,May 2024,12
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,4,10,Jul 2024,17
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,4,11,Aug 2024,21
ICE,Pending Criminal Charges,El Paso,MEXICO,2024,4,12,Sep 2024,13
ICE,Pending Criminal Charges,El Paso,MEXICO,2025,1,1,Oct 2024,17
ICE,Pending Criminal Charges,El Paso,MEXICO,2025,1,2,Nov 2024,10
ICE,Pending Criminal Charges,Harlingen,HONDURAS,2022,4,12,Sep 2022,15
ICE,Pending Criminal Charges,Harlingen,HONDURAS,2023,1,2,Nov 2022,11
ICE,Pending Criminal Charges,Harlingen,HONDURAS,2023,4,10,Jul 2023,10
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,1,1,Oct 2021,144
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,1,2,Nov 2021,58
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,2,4,Jan 2022,17
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,2,5,Feb 2022,18
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,2,6,Mar 2022,45
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,3,7,Apr 2022,98
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,3,8,May 2022,83
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,3,9,Jun 2022,58
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,4,10,Jul 2022,73
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,4,11,Aug 2022,99
ICE,Pending Criminal Charges,Harlingen,MEXICO,2022,4,12,Sep 2022,50
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,1,1,Oct 2022,72
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,1,2,Nov 2022,81
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,1,3,Dec 2022,57
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,2,4,Jan 2023,53
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,2,5,Feb 2023,58
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,2,6,Mar 2023,148
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,3,7,Apr 2023,118
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,3,8,May 2023,111
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,3,9,Jun 2023,72
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,4,10,Jul 2023,30
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,4,11,Aug 2023,33
ICE,Pending Criminal Charges,Harlingen,MEXICO,2023,4,12,Sep 2023,41
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,1,1,Oct 2023,43
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,1,2,Nov 2023,42
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,1,3,Dec 2023,43
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,2,4,Jan 2024,60
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,2,5,Feb 2024,42
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,2,6,Mar 2024,42
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,3,7,Apr 2024,45
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,3,8,May 2024,39
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,3,9,Jun 2024,41
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,4,10,Jul 2024,43
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,4,11,Aug 2024,72
ICE,Pending Criminal Charges,Harlingen,MEXICO,2024,4,12,Sep 2024,54
ICE,Pending Criminal Charges,Harlingen,MEXICO,2025,1,1,Oct 2024,65
ICE,Pending Criminal Charges,Harlingen,MEXICO,2025,1,2,Nov 2024,59
ICE,Pending Criminal Charges,Harlingen,MEXICO,2025,1,3,Dec 2024,49
ICE,Pending Criminal Charges,Houston,EL SALVADOR,2023,3,9,Jun 2023,11
ICE,Pending Criminal Charges,Houston,GUATEMALA,2021,1,1,Oct 2020,21
ICE,Pending Criminal Charges,Houston,GUATEMALA,2021,1,2,Nov 2020,17
ICE,Pending Criminal Charges,Houston,GUATEMALA,2021,1,3,Dec 2020,13
ICE,Pending Criminal Charges,Houston,GUATEMALA,2023,2,4,Jan 2023,15
ICE,Pending Criminal Charges,Houston,GUATEMALA,2023,2,6,Mar 2023,16
ICE,Pending Criminal Charges,Houston,GUATEMALA,2023,3,7,Apr 2023,10
ICE,Pending Criminal Charges,Houston,GUATEMALA,2023,3,8,May 2023,20
ICE,Pending Criminal Charges,Houston,GUATEMALA,2023,3,9,Jun 2023,11
ICE,Pending Criminal Charges,Houston,GUATEMALA,2023,4,11,Aug 2023,19
ICE,Pending Criminal Charges,Houston,GUATEMALA,2024,2,6,Mar 2024,15
ICE,Pending Criminal Charges,Houston,GUATEMALA,2024,3,8,May 2024,13
ICE,Pending Criminal Charges,Houston,GUATEMALA,2024,4,10,Jul 2024,15
ICE,Pending Criminal Charges,Houston,GUATEMALA,2024,4,12,Sep 2024,14
ICE,Pending Criminal Charges,Houston,GUATEMALA,2025,1,1,Oct 2024,11
ICE,Pending Criminal Charges,Houston,GUATEMALA,2025,1,2,Nov 2024,11
ICE,Pending Criminal Charges,Houston,HONDURAS,2021,1,1,Oct 2020,10
ICE,Pending Criminal Charges,Houston,HONDURAS,2021,2,4,Jan 2021,15
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,1,1,Oct 2022,10
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,1,2,Nov 2022,16
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,2,4,Jan 2023,23
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,2,5,Feb 2023,20
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,2,6,Mar 2023,11
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,3,7,Apr 2023,20
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,3,8,May 2023,13
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,3,9,Jun 2023,18
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,4,10,Jul 2023,19
ICE,Pending Criminal Charges,Houston,HONDURAS,2023,4,11,Aug 2023,14
ICE,Pending Criminal Charges,Houston,HONDURAS,2024,1,3,Dec 2023,14
ICE,Pending Criminal Charges,Houston,HONDURAS,2024,2,6,Mar 2024,15
ICE,Pending Criminal Charges,Houston,HONDURAS,2024,3,7,Apr 2024,10
ICE,Pending Criminal Charges,Houston,HONDURAS,2024,3,8,May 2024,13
ICE,Pending Criminal Charges,Houston,HONDURAS,2024,4,11,Aug 2024,16
ICE,Pending Criminal Charges,Houston,HONDURAS,2024,4,12,Sep 2024,21
ICE,Pending Criminal Charges,Houston,HONDURAS,2025,1,1,Oct 2024,12
ICE,Pending Criminal Charges,Houston,HONDURAS,2025,1,2,Nov 2024,25
ICE,Pending Criminal Charges,Houston,MEXICO,2021,1,1,Oct 2020,42
ICE,Pending Criminal Charges,Houston,MEXICO,2021,1,2,Nov 2020,28
ICE,Pending Criminal Charges,Houston,MEXICO,2021,1,3,Dec 2020,32
ICE,Pending Criminal Charges,Houston,MEXICO,2021,2,4,Jan 2021,18
ICE,Pending Criminal Charges,Houston,MEXICO,2022,3,9,Jun 2022,12
ICE,Pending Criminal Charges,Houston,MEXICO,2022,4,10,Jul 2022,12
ICE,Pending Criminal Charges,Houston,MEXICO,2022,4,11,Aug 2022,27
ICE,Pending Criminal Charges,Houston,MEXICO,2022,4,12,Sep 2022,33
ICE,Pending Criminal Charges,Houston,MEXICO,2023,1,1,Oct 2022,18
ICE,Pending Criminal Charges,Houston,MEXICO,2023,1,2,Nov 2022,28
ICE,Pending Criminal Charges,Houston,MEXICO,2023,1,3,Dec 2022,30
ICE,Pending Criminal Charges,Houston,MEXICO,2023,2,4,Jan 2023,39
ICE,Pending Criminal Charges,Houston,MEXICO,2023,2,5,Feb 2023,24
ICE,Pending Criminal Charges,Houston,MEXICO,2023,2,6,Mar 2023,36
ICE,Pending Criminal Charges,Houston,MEXICO,2023,3,7,Apr 2023,23
ICE,Pending Criminal Charges,Houston,MEXICO,2023,3,8,May 2023,44
ICE,Pending Criminal Charges,Houston,MEXICO,2023,3,9,Jun 2023,30
ICE,Pending Criminal Charges,Houston,MEXICO,2023,4,10,Jul 2023,36
ICE,Pending Criminal Charges,Houston,MEXICO,2023,4,11,Aug 2023,27
ICE,Pending Criminal Charges,Houston,MEXICO,2023,4,12,Sep 2023,20
ICE,Pending Criminal Charges,Houston,MEXICO,2024,1,1,Oct 2023,15
ICE,Pending Criminal Charges,Houston,MEXICO,2024,1,2,Nov 2023,12
ICE,Pending Criminal Charges,Houston,MEXICO,2024,1,3,Dec 2023,12
ICE,Pending Criminal Charges,Houston,MEXICO,2024,2,5,Feb 2024,17
ICE,Pending Criminal Charges,Houston,MEXICO,2024,2,6,Mar 2024,17
ICE,Pending Criminal Charges,Houston,MEXICO,2024,3,7,Apr 2024,21
ICE,Pending Criminal Charges,Houston,MEXICO,2024,3,8,May 2024,18
ICE,Pending Criminal Charges,Houston,MEXICO,2024,3,9,Jun 2024,27
ICE,Pending Criminal Charges,Houston,MEXICO,2024,4,10,Jul 2024,30
ICE,Pending Criminal Charges,Houston,MEXICO,2024,4,11,Aug 2024,21
ICE,Pending Criminal Charges,Houston,MEXICO,2024,4,12,Sep 2024,26
ICE,Pending Criminal Charges,Houston,MEXICO,2025,1,1,Oct 2024,39
ICE,Pending Criminal Charges,Houston,MEXICO,2025,1,2,Nov 2024,27
ICE,Pending Criminal Charges,Houston,MEXICO,2025,1,3,Dec 2024,26
ICE,Pending Criminal Charges,HQ,EL SALVADOR,2025,1,2,Nov 2024,24
ICE,Pending Criminal Charges,HQ,GUATEMALA,2024,4,12,Sep 2024,10
ICE,Pending Criminal Charges,HQ,GUATEMALA,2025,1,1,Oct 2024,27
ICE,Pending Criminal Charges,HQ,GUATEMALA,2025,1,2,Nov 2024,38
ICE,Pending Criminal Charges,HQ,GUATEMALA,2025,1,3,Dec 2024,26
ICE,Pending Criminal Charges,HQ,HONDURAS,2024,4,12,Sep 2024,14
ICE,Pending Criminal Charges,HQ,HONDURAS,2025,1,1,Oct 2024,22
ICE,Pending Criminal Charges,HQ,HONDURAS,2025,1,2,Nov 2024,27
ICE,Pending Criminal Charges,HQ,HONDURAS,2025,1,3,Dec 2024,25
ICE,Pending Criminal Charges,Miami,GUATEMALA,2021,1,1,Oct 2020,62
ICE,Pending Criminal Charges,Miami,GUATEMALA,2021,1,2,Nov 2020,22
ICE,Pending Criminal Charges,Miami,GUATEMALA,2021,1,3,Dec 2020,15
ICE,Pending Criminal Charges,Miami,GUATEMALA,2021,2,4,Jan 2021,17
ICE,Pending Criminal Charges,Miami,GUATEMALA,2022,3,7,Apr 2022,11
ICE,Pending Criminal Charges,Miami,GUATEMALA,2022,4,12,Sep 2022,17
ICE,Pending Criminal Charges,Miami,GUATEMALA,2023,1,2,Nov 2022,10
ICE,Pending Criminal Charges,Miami,GUATEMALA,2023,3,9,Jun 2023,20
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,1,2,Nov 2023,15
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,2,4,Jan 2024,11
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,2,5,Feb 2024,15
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,2,6,Mar 2024,13
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,3,7,Apr 2024,11
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,3,8,May 2024,20
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,3,9,Jun 2024,14
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,4,10,Jul 2024,15
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,4,12,Sep 2024,17
ICE,Pending Criminal Charges,Miami,GUATEMALA,2025,1,1,Oct 2024,10
ICE,Pending Criminal Charges,Miami,GUATEMALA,2025,1,2,Nov 2024,10
ICE,Pending Criminal Charges,Miami,GUATEMALA,2025,1,3,Dec 2024,11
ICE,Pending Criminal Charges,Miami,HONDURAS,2021,1,1,Oct 2020,11
ICE,Pending Criminal Charges,Miami,HONDURAS,2021,2,4,Jan 2021,21
ICE,Pending Criminal Charges,Miami,HONDURAS,2023,3,8,May 2023,17
ICE,Pending Criminal Charges,Miami,HONDURAS,2024,1,3,Dec 2023,10
ICE,Pending Criminal Charges,Miami,HONDURAS,2024,4,11,Aug 2024,10
ICE,Pending Criminal Charges,Miami,HONDURAS,2025,1,2,Nov 2024,16
ICE,Pending Criminal Charges,Miami,MEXICO,2021,1,1,Oct 2020,27
ICE,Pending Criminal Charges,Miami,MEXICO,2021,1,2,Nov 2020,14
ICE,Pending Criminal Charges,Miami,MEXICO,2021,1,3,Dec 2020,22
ICE,Pending Criminal Charges,Miami,MEXICO,2021,2,4,Jan 2021,16
ICE,Pending Criminal Charges,Miami,MEXICO,2022,4,10,Jul 2022,11
ICE,Pending Criminal Charges,Miami,MEXICO,2022,4,11,Aug 2022,12
ICE,Pending Criminal Charges,Miami,MEXICO,2022,4,12,Sep 2022,12
ICE,Pending Criminal Charges,Miami,MEXICO,2023,1,1,Oct 2022,17
ICE,Pending Criminal Charges,Miami,MEXICO,2023,1,2,Nov 2022,14
ICE,Pending Criminal Charges,Miami,MEXICO,2023,1,3,Dec 2022,12
ICE,Pending Criminal Charges,Miami,MEXICO,2023,2,6,Mar 2023,15
ICE,Pending Criminal Charges,Miami,MEXICO,2023,3,7,Apr 2023,11
ICE,Pending Criminal Charges,Miami,MEXICO,2023,3,8,May 2023,31
ICE,Pending Criminal Charges,Miami,MEXICO,2023,3,9,Jun 2023,15
ICE,Pending Criminal Charges,Miami,MEXICO,2023,4,10,Jul 2023,14
ICE,Pending Criminal Charges,Miami,MEXICO,2023,4,11,Aug 2023,29
ICE,Pending Criminal Charges,Miami,MEXICO,2023,4,12,Sep 2023,13
ICE,Pending Criminal Charges,Miami,MEXICO,2024,1,1,Oct 2023,12
ICE,Pending Criminal Charges,Miami,MEXICO,2024,1,2,Nov 2023,11
ICE,Pending Criminal Charges,Miami,MEXICO,2024,1,3,Dec 2023,12
ICE,Pending Criminal Charges,Miami,MEXICO,2024,2,4,Jan 2024,15
ICE,Pending Criminal Charges,Miami,MEXICO,2024,2,5,Feb 2024,13
